ntd_id,agency,reporter_type,organization_type,city,state,report_year,agency_voms,uace_code,uza_name,primary_uza_area_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,actual_vehicle_passenger_car_miles,actual_vehicle_passenger_car_revenue_miles,actual_vehicle_passenger_car_deadhead_miles,scheduled_vehicle_passenger_car_revenue_miles,actual_vehicle_passenger_car_hours,actual_vehicle_passenger_car_revenue_hours,actual_vehicle_passenger_car_deadhead_hours,charter_service_hours,school_bus_hours,trains_in_operation,train_miles,train_revenue_miles,train_deadhead_miles,train_hours,train_revenue_hours,train_deadhead_hours,unlinked_passenger_trips_upt,ada_upt,sponsored_service_upt,passenger_miles_traveled,directional_route_miles
19,Intercity Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Olympia,WA,2022,240.0,65242.0,"Olympia--Lacey, WA",106.21,208157.0,101.0,198000.0,6046657.0,5782923.0,263734.0,2979261.0,357885.0,329342.0,28543.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,3311656.0,126841.0,0.0,22954940.0,0.0
19,Intercity Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Olympia,WA,2023,230.0,65242.0,"Olympia--Lacey, WA",106.21,208157.0,101.0,200200.0,6764016.0,6569994.0,194022.0,3200540.0,390761.0,370060.0,20701.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,3898995.0,137045.0,0.0,24528110.0,0.0
19,Intercity Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Olympia,WA,2024,243.0,65242.0,"Olympia--Lacey, WA",106.21,208157.0,101.0,206183.0,7292884.0,7048118.0,244766.0,3676456.0,427528.0,404567.0,22961.0,0.0,0.0,,,,,,,,4589073.0,111629.0,,25904435.0,
298,Island Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Coupeville,WA,2022,52.0,,,,,,,0.0,1953178.0,0.0,0.0,0.0,76874.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,380574.0,,0.0,0.0,0.0
298,Island Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Coupeville,WA,2023,53.0,,,0.0,,,,0.0,2212448.0,0.0,0.0,0.0,87334.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,453706.0,,0.0,0.0,0.0
298,Island Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Coupeville,WA,2024,57.0,,,0.0,,,,,2257814.0,,,,90256.0,,,,,,,,,,,496782.0,,0.0,,
316,Jefferson Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Port Townsend,WA,2022,10.0,,,,,,,0.0,684779.0,0.0,0.0,0.0,27224.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,195960.0,,0.0,0.0,0.0
316,Jefferson Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Port Townsend,WA,2023,13.0,,,0.0,,,,0.0,720290.0,0.0,0.0,0.0,29952.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,231592.0,,0.0,0.0,0.0
316,Jefferson Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Port Townsend,WA,2024,13.0,,,0.0,,,,,733485.0,,,,30074.0,,,,,,,,,,,256034.0,,0.0,,
9,Kalispel Tribe of Indians,Reduced Reporter,Tribe,Cusick,WA,2022,1.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,25943.0,0.0,0.0,0.0,788.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,1208.0,,,0.0,0.0
9,Kalispel Tribe of Indians,Reduced Reporter,Tribe,Cusick,WA,2023,0.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0
1,"King County Department of Metro Transit, dba: King County Metro",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Seattle,WA,2022,2029.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,2134.0,2287050.0,51015415.0,44527766.0,7949241.0,35573148.0,4355051.0,3902037.0,507307.0,337.0,0.0,0.0,186566.0,180369.0,6197.0,38924.0,37349.0,1575.0,66445408.0,666004.0,0.0,255184734.0,424.76
1,"King County, dba: King County Metro",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Seattle,WA,2023,2270.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,2134.0,2347800.0,54845896.0,48157811.0,8065829.0,34913022.0,4577437.0,4110201.0,526352.0,2325.0,0.0,0.0,183850.0,177754.0,6096.0,38533.0,36982.0,1551.0,78886848.0,748383.0,0.0,301530502.0,372.83
1,"King County, dba: King County Metro",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Seattle,WA,2024,2352.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,2134.0,2347800.0,58611768.0,51647619.0,8257744.0,34796575.0,4978233.0,4446023.0,587253.0,2573.0,0.0,,179869.0,174111.0,5758.0,38131.0,36694.0,1437.0,88638711.0,830198.0,0.0,338032801.0,372.83
20,"Kitsap County Public Transportation Benefit Area Authority, dba: Kitsap Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Bremerton,WA,2023,222.0,9946.0,"Bremerton, WA",146.91,224449.0,396.0,254183.0,4886169.0,4388658.0,553112.0,2529467.0,263274.0,234728.0,31586.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,2739131.0,212119.0,0.0,24094434.0,98.94
20,"Kitsap County Public Transportation Benefit Area Authority, dba: Kitsap Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Bremerton,WA,2024,213.0,9946.0,"Bremerton, WA",146.91,224449.0,396.0,254183.0,5073461.0,4505681.0,597399.0,2676913.0,281718.0,249043.0,35228.0,0.0,0.0,,,,,,,,3217021.0,176080.0,0.0,28157559.0,100.09
20,Kitsap Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Bremerton,WA,2022,218.0,9946.0,"Bremerton, WA",146.91,224449.0,396.0,254183.0,4712971.0,4109253.0,642399.0,2428235.0,249275.0,217602.0,32912.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,2201451.0,227227.0,0.0,16813425.0,98.94
299,Klickitat County Senior Services,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Goldendale,WA,2022,14.0,,,,,,,0.0,401136.0,0.0,0.0,0.0,17355.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,16361.0,,0.0,0.0,0.0
299,"Klickitat County Senior Services, dba: Mount Adams Transportation Service",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Goldendale,WA,2023,14.0,,,0.0,,,,0.0,402163.0,0.0,0.0,0.0,17823.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,18981.0,,0.0,0.0,0.0
299,"Klickitat County Senior Services, dba: Mount Adams Transportation Service",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Goldendale,WA,2024,14.0,,,0.0,,,,,389525.0,,,,16890.0,,,,,,,,,,,21086.0,,0.0,,
364,Lewis County Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Centralia,WA,2023,18.0,,,0.0,,,,0.0,703888.0,0.0,0.0,0.0,34830.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,200501.0,,0.0,0.0,0.0
364,Lewis County Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Centralia,WA,2024,20.0,,,0.0,,,,,953870.0,,,,37165.0,,,,,,,,,,,240178.0,,0.0,,
368,Lower Columbia Community Action Council,Rural Reporter,Private-Non-Profit Corporation,Longview,WA,2022,5.0,,,,,,,0.0,127507.0,0.0,0.0,0.0,3696.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6810.0,,192.0,0.0,0.0
368,"Lower Columbia Community Action Council, dba: Lower Columbia CAP",Rural Reporter,Private-Non-Profit Corporation,Longview,WA,2023,6.0,,,0.0,,,,0.0,132443.0,0.0,0.0,0.0,3915.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,10640.0,,238.0,0.0,0.0
368,"Lower Columbia Community Action Council, dba: Lower Columbia CAP",Rural Reporter,Private-Non-Profit Corporation,Longview,WA,2024,6.0,,,0.0,,,,,125772.0,,,,3744.0,,,,,,,,,,,11151.0,,292.0,,
401,Lower Elwha Klallam Tribe,Reduced Reporter,Tribe,Port Angeles,WA,2022,1.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,14233.0,0.0,0.0,0.0,650.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,627.0,,,0.0,0.0
401,Lower Elwha Klallam Tribe,Reduced Reporter,Tribe,Port Angeles,WA,2023,1.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,14686.0,0.0,0.0,0.0,654.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,720.0,,,0.0,0.0
401,Lower Elwha Klallam Tribe,Reduced Reporter,Tribe,Port Angeles,WA,2024,1.0,53.0,Washington Non-UZA,0.0,1895776.0,,,,15589.0,,,,696.0,,,,,,,,,,,887.0,,,,
95,"Lummi Nation, dba: Lummi Indian Business Council",Reduced Reporter,Tribe,Bellingham,WA,2022,2.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,49890.0,0.0,0.0,0.0,4068.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,10513.0,,,0.0,0.0
95,"Lummi Nation, dba: Lummi Transit",Reduced Reporter,Tribe,Bellingham,WA,2023,4.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,70327.0,0.0,0.0,0.0,5537.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,18507.0,,,0.0,0.0
95,"Lummi Nation, dba: Lummi Transit",Reduced Reporter,Tribe,Bellingham,WA,2024,4.0,53.0,Washington Non-UZA,0.0,1895776.0,,,,61187.0,,,,5374.0,,,,,,,,,,,13546.0,,,,
36,Makah Tribal Council,Reduced Reporter,Tribe,Neah Bay,WA,2022,1.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,40787.0,0.0,0.0,0.0,2298.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,2659.0,,,0.0,0.0
36,Makah Tribal Council,Reduced Reporter,Tribe,Neah Bay,WA,2023,1.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,39675.0,0.0,0.0,0.0,2365.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,3343.0,,,0.0,0.0
36,Makah Tribal Council,Reduced Reporter,Tribe,Neah Bay,WA,2024,1.0,53.0,Washington Non-UZA,0.0,1895776.0,,,,29942.0,,,,2003.0,,,,,,,,,,,3152.0,,,,
315,Mason County Transportation Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Shelton,WA,2022,28.0,,,,,,,0.0,685654.0,0.0,0.0,0.0,36131.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,242339.0,,0.0,0.0,0.0
315,"Mason County Transportation Authority, dba: Mason Transit Authority",Rural Reporter,Independent Public Agency or Authority of Transit Service,Shelton,WA,2023,32.0,,,0.0,,,,0.0,813793.0,0.0,0.0,0.0,41110.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,411055.0,,0.0,0.0,0.0
315,"Mason County Transportation Authority, dba: Mason Transit Authority",Rural Reporter,Independent Public Agency or Authority of Transit Service,Shelton,WA,2024,35.0,,,0.0,,,,,859881.0,,,,40942.0,,,,,,,,,,,532336.0,,0.0,,
317,Mt Si Senior Center,Rural Reporter,Private-Non-Profit Corporation,North Bend,WA,2022,8.0,,,,,,,0.0,162493.0,0.0,0.0,0.0,12042.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,21082.0,,0.0,0.0,0.0
317,"Mt Si Senior Center, dba: Snoqualmie Valley Transportation",Rural Reporter,Private-Non-Profit Corporation,North Bend,WA,2023,9.0,,,0.0,,,,0.0,164477.0,0.0,0.0,0.0,12723.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,20976.0,,0.0,0.0,0.0
317,"Mt Si Senior Center, dba: Snoqualmie Valley Transportation",Rural Reporter,Private-Non-Profit Corporation,North Bend,WA,2024,9.0,,,0.0,,,,,212801.0,,,,24155.0,,,,,,,,,,,28324.0,,0.0,,
407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,Auburn,WA,2022,4.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,,,0.0,118228.0,0.0,0.0,0.0,8910.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,16198.0,,0.0,0.0,0.0
407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,Auburn,WA,2023,4.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,,,0.0,169121.0,0.0,0.0,0.0,13416.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,31598.0,,,0.0,0.0
407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,Auburn,WA,2024,7.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,,,,175734.0,,,,13873.0,,,,,,,,,,,33197.0,,0.0,,
405,"Okanogan County Transit Authority, dba: TranGO",Rural Reporter,Independent Public Agency or Authority of Transit Service,Okanogan,WA,2023,15.0,,,0.0,,,,0.0,531719.0,0.0,0.0,0.0,18014.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,51832.0,,,0.0,0.0
405,"Okanogan County Transit Authority, dba: TranGO",Rural Reporter,Independent Public Agency or Authority of Transit Service,Okanogan,WA,2024,16.0,,,0.0,,,,,656405.0,,,,21500.0,,,,,,,,,,,65401.0,,,,
332,Okanogan County Transportation & Nutrition,Rural Reporter,Private-Non-Profit Corporation,Omak,WA,2022,11.0,,,,,,,0.0,312230.0,0.0,0.0,0.0,17372.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,39552.0,,1669.0,0.0,0.0
332,Okanogan County Transportation & Nutrition,Rural Reporter,Private-Non-Profit Corporation,Omak,WA,2023,12.0,,,0.0,,,,0.0,349090.0,0.0,0.0,0.0,18780.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,44883.0,,1636.0,0.0,0.0
332,Okanogan County Transportation & Nutrition,Rural Reporter,Private-Non-Profit Corporation,Omak,WA,2024,12.0,,,0.0,,,,,385442.0,,,,20188.0,,,,,,,,,,,49683.0,,1793.0,,
405,Okanogan Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Omak,WA,2022,13.0,,,,,,,0.0,441580.0,0.0,0.0,0.0,15424.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,37943.0,,,0.0,0.0
322,Pacific Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Raymond,WA,2022,10.0,,,,,,,0.0,324053.0,0.0,0.0,0.0,14127.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,78073.0,,0.0,0.0,0.0
322,Pacific Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Raymond,WA,2023,13.0,,,0.0,,,,0.0,409000.0,0.0,0.0,0.0,15584.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,63938.0,,0.0,0.0,0.0
322,Pacific Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Raymond,WA,2024,14.0,,,0.0,,,,,603074.0,,,,31290.0,,,,,,,,,,,93039.0,,0.0,,
287,People for People Moses Lake,Rural Reporter,Private-Non-Profit Corporation,Yakima,WA,2022,26.0,,,,,,,0.0,519741.0,0.0,0.0,0.0,25394.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,17486.0,,0.0,0.0,0.0
287,People for People Moses Lake,Rural Reporter,Private-Non-Profit Corporation,Yakima,WA,2023,25.0,,,0.0,,,,0.0,468237.0,0.0,0.0,0.0,24226.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,18204.0,,0.0,0.0,0.0
287,People for People Moses Lake,Rural Reporter,Private-Non-Profit Corporation,Yakima,WA,2024,26.0,,,0.0,,,,,457135.0,,,,24680.0,,,,,,,,,,,26655.0,,0.0,,
297,People for People Yakima,Rural Reporter,Private-Non-Profit Corporation,Yakima,WA,2022,17.0,97507.0,"Yakima, WA",55.77,133145.0,,,0.0,394127.0,0.0,0.0,0.0,19412.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,33723.0,,0.0,0.0,0.0
297,People for People Yakima,Reduced Reporter,Private-Non-Profit Corporation,Yakima,WA,2023,17.0,97507.0,"Yakima, WA",55.77,133145.0,4295.0,256643.0,0.0,433688.0,0.0,0.0,0.0,21166.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,37085.0,,0.0,0.0,0.0
297,People for People Yakima,Reduced Reporter,Private-Non-Profit Corporation,Yakima,WA,2024,17.0,97507.0,"Yakima, WA",55.77,133145.0,4295.0,256643.0,,401918.0,,,,19320.0,,,,,,,,,,,34939.0,,0.0,,
3,Pierce County Transportation Benefit Area Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Lakewood,WA,2022,382.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,292.0,575963.0,9841274.0,8973273.0,868001.0,4186772.0,639136.0,585032.0,54104.0,,,0.0,0.0,0.0,,0.0,0.0,,5548156.0,186025.0,,33831615.0,16.94
3,"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Lakewood,WA,2023,430.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,292.0,575963.0,10801967.0,9888209.0,913758.0,4302315.0,703286.0,643812.0,59474.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,6792245.0,229755.0,0.0,40362320.0,11.06
3,"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Lakewood,WA,2024,416.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,292.0,575963.0,11670189.0,10413088.0,1257101.0,4529015.0,773977.0,693465.0,80512.0,0.0,0.0,,,,,,,,7497585.0,267447.0,0.0,44860977.0,11.06
294,Pullman Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Pullman,WA,2022,17.0,,,,,,,0.0,417916.0,0.0,0.0,0.0,35383.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,838522.0,,0.0,0.0,0.0
16,RiverCities Transit,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Longview,WA,2022,21.0,51283.0,"Longview, WA--OR",35.19,69841.0,31.0,61598.0,511329.0,483310.0,28019.0,352023.0,45429.0,42457.0,2972.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,236475.0,30214.0,0.0,979446.0,0.0
286,Rural Resources Community Action,Rural Reporter,Private-Non-Profit Corporation,Colville,WA,2022,8.0,,,,,,,0.0,288197.0,0.0,0.0,0.0,14549.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,11407.0,,0.0,0.0,0.0
286,Rural Resources Community Action,Rural Reporter,Private-Non-Profit Corporation,Colville,WA,2023,8.0,,,0.0,,,,0.0,236110.0,0.0,0.0,0.0,13225.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,20502.0,,0.0,0.0,0.0
286,Rural Resources Community Action,Rural Reporter,Private-Non-Profit Corporation,Colville,WA,2024,8.0,,,0.0,,,,,359768.0,,,,13435.0,,,,,,,,,,,19941.0,,0.0,,
33,Senior Services of Snohomish County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Lynnwood,WA,2022,14.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,,,0.0,228722.0,0.0,0.0,0.0,10806.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,13884.0,,0.0,0.0,0.0
33,"Senior Services of Snohomish County, dba: Homage Senior Services",Reduced Reporter,Private-Non-Profit Corporation,Lynnwood,WA,2023,12.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,2196.0,827957.0,0.0,389822.0,0.0,0.0,0.0,18023.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,17533.0,,0.0,0.0,0.0
33,"Senior Services of Snohomish County, dba: Homage Senior Services",Reduced Reporter,Private-Non-Profit Corporation,Everett,WA,2024,11.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,2087.0,827957.0,,235501.0,,,,12267.0,,,,,,,,,,,16570.0,,0.0,,
44,Skagit Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Burlington,WA,2022,69.0,60490.0,"Mount Vernon, WA",30.66,66825.0,760.0,116627.0,2500536.0,2356794.0,143742.0,1484600.0,133299.0,125863.0,7436.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,483277.0,53400.0,0.0,6527528.0,0.0
44,Skagit Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Burlington,WA,2023,73.0,60490.0,"Mount Vernon, WA",30.66,66825.0,760.0,118568.0,2717762.0,2545084.0,172678.0,1544592.0,143691.0,135891.0,7800.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,573848.0,65767.0,0.0,7120242.0,0.0
44,Skagit Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Burlington,WA,2024,79.0,60490.0,"Mount Vernon, WA",30.66,66825.0,760.0,118568.0,2808474.0,2641825.0,166649.0,1656270.0,151942.0,143400.0,8542.0,0.0,0.0,,,,,,,,623607.0,69156.0,0.0,7867178.0,
336,Skamania County Senior Services,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Stevenson,WA,2022,11.0,,,,,,,0.0,335095.0,0.0,0.0,0.0,14621.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,17457.0,,0.0,0.0,0.0
336,Skamania County Senior Services,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Stevenson,WA,2023,11.0,,,0.0,,,,0.0,367563.0,0.0,0.0,0.0,15147.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,24781.0,,0.0,0.0,0.0
336,Skamania County Senior Services,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Stevenson,WA,2024,12.0,,,0.0,,,,,283713.0,,,,13690.0,,,,,,,,,,,19918.0,,0.0,,
29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Everett,WA,2022,481.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,256.0,806655.0,13728800.0,10606069.0,3122731.0,7773644.0,705259.0,592287.0,112972.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5785140.0,104736.0,,47398922.0,164.5
29,"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Everett,WA,2023,497.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,255.0,910144.0,14130489.0,11173490.0,2956999.0,7321193.0,723836.0,616724.0,107112.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,7146008.0,120908.0,0.0,58898665.0,143.72
29,"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Everett,WA,2024,563.0,80389.0,"Seattle--Tacoma, WA",982.52,3544011.0,257.0,920344.0,15444314.0,12519249.0,2925065.0,8078762.0,856620.0,744793.0,111827.0,,,,,,,,,,8426406.0,151053.0,,62733206.0,63.12
15,Snoqualmie Indian Tribe,Reduced Reporter,Tribe,Snoqualmie,WA,2022,3.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,337.0,0.0,0.0,0.0,34.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,15.0,,15.0,0.0,0.0
15,"Snoqualmie Indian Tribe, dba: Snoqualmie Valley Transportation",Reduced Reporter,Tribe,Snoqualmie,WA,2023,2.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,14919.0,0.0,0.0,0.0,754.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,332.0,,113.0,0.0,0.0
15,"Snoqualmie Indian Tribe, dba: Snoqualmie Valley Transportation",Reduced Reporter,Tribe,Snoqualmie,WA,2024,2.0,53.0,Washington Non-UZA,0.0,1895776.0,,,,19162.0,,,,1487.0,,,,,,,,,,,904.0,,748.0,,
2,Spokane Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Spokane,WA,2022,279.0,83764.0,"Spokane, WA",171.67,447279.0,248.0,459007.0,10296150.0,9410066.0,886084.0,6511561.0,662131.0,620938.0,41193.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,6995911.0,308264.0,0.0,33388468.0,0.0
2,Spokane Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Spokane,WA,2023,300.0,83764.0,"Spokane, WA",171.67,447279.0,248.0,471169.0,11110265.0,10156786.0,953479.0,6835497.0,716436.0,671708.0,44728.0,,,0.0,0.0,0.0,,0.0,0.0,,9403739.0,360918.0,,46318134.0,0.0
2,Spokane Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Spokane,WA,2024,316.0,83764.0,"Spokane, WA",171.67,447279.0,248.0,475470.0,11711501.0,10727633.0,983868.0,7153594.0,765674.0,718595.0,47079.0,,,,,,,,,,10661102.0,390956.0,,51565669.0,
207,Spokane Tribe of Indians,Reduced Reporter,Tribe,Wellpinit,WA,2022,11.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,423176.0,0.0,0.0,0.0,17076.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,24328.0,,0.0,0.0,0.0
207,"Spokane Tribe of Indians, dba: The Moccasin Express",Reduced Reporter,Tribe,Wellpinit,WA,2023,11.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,468612.0,0.0,0.0,0.0,18889.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,30937.0,,0.0,0.0,0.0
207,"Spokane Tribe of Indians, dba: The Moccasin Express",Reduced Reporter,Tribe,Wellpinit,WA,2024,10.0,53.0,Washington Non-UZA,0.0,1895776.0,,,,496129.0,,,,19483.0,,,,,,,,,,,28809.0,,0.0,,
103,Squaxin Island Tribe,Reduced Reporter,Tribe,Shelton,WA,2022,4.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,36164.0,0.0,0.0,0.0,2659.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6014.0,,,0.0,0.0
103,"Squaxin Island Tribe, dba: Squaxin Island Transit",Reduced Reporter,Tribe,Shelton,WA,2023,4.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,33548.0,0.0,0.0,0.0,3092.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,8230.0,,0.0,0.0,0.0
103,"Squaxin Island Tribe, dba: Squaxin Island Transit",Reduced Reporter,Tribe,Shelton,WA,2024,5.0,53.0,Washington Non-UZA,0.0,1895776.0,,,,52188.0,,,,3354.0,,,,,,,,,,,8271.0,,0.0,,
17,Stillaguamish Tribe of Indians,Reduced Reporter,Tribe,Arlington,WA,2022,5.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,37740.0,0.0,0.0,0.0,1156.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6342.0,,2081.0,0.0,0.0
17,"Stillaguamish Tribe of Indians, dba: Stillaguamish Tribal Transportation Services",Reduced Reporter,Tribe,Arlington,WA,2023,5.0,53.0,Washington Non-UZA,0.0,1895776.0,,,0.0,33227.0,0.0,0.0,0.0,972.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,4459.0,,1579.0,0.0,0.0
17,"Stillaguamish Tribe of Indians, dba: Stillaguamish Tribal Transportation Services",Reduced Reporter,Tribe,Arlington,WA,2024,5.0,53.0,Washington Non-UZA,0.0,1895776.0,,,,30337.0,,,,989.0,,,,,,,,,,,4020.0,,775.0,,
60,The Tulalip Tribes of Washington,Reduced Reporter,Tribe,Tulalip,WA,2022,1.0,53.0,Washington Non-UZA,0.0,1895776.0,19.0,5303.0,0.0,13986.0,0.0,0.0,0.0,1322.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,562.0,,,0.0,0.0
